	selection	cdr_title_num	cdr_track_num	composer_name	artist_name	track_name	track_id	popularity	year_rec	danceability	energy	valence	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	tempo	norm_energy	norm_valence	quadrant
101	portuguese	KHX1546	KHX1546-0017	Aldeia dos Anjos	not found	Rancheira de carreirinha	0FBVV5Ei7OPmUGhhFsbOkq	5	2016-04-29	0.544	0.359	0.822	9	-11.715	1	0.0716	0.695	0	0.12	162.138	-0.472394486687505	0.894041010880284	4
102	portuguese	KCX1775	KCX1775-0020	Rosa-Maria	not found	Sao Joao Bonito	2skiJPvM6e0GMVj8pJdaNE	1	2010-12-01	0.492	0.425	0.726	11	-11.232	1	0.0335	0.722	0.000623	0.0569	136.929	-0.189861931192598	0.550867130039255	4
103	portuguese	KCX3378	KCX3378-0009	Cristina Branco	not found	Maria Lisboa	6UamY7ZIO6gFQIxaEh6F7H	4	2011-11-01	0.48	0.387	0.637	4	-10.343	1	0.118	0.874	0.00022	0.887	142.026	-0.352532190416938	0.232716344676219	4
104	africa	HEX5372	HEX5372-0003	Kiné Lam	not found	Borom Keur	79wlOXevq3m30rrWkxHTWX	0	1996	0.555	0.787	0.916	11	-7.829	1	0.0539	0.161	0.015	0.106	160.357	1.24335851416485	1.23842740240778	1
105	africa	KEX1218	KEX1218-0002	Kady Diarra	not found	Bin	0PGboFeIC10EtvYvQtdQ7t	0	                         2009-11-06	0.509	0.619	0.866	9	-7.906	0	0.0376	0.824	0.0247	0.11	95.983	0.508633109442847	1.0012086760042	1
106	africa	HEX12385	HEX12385-0011	Sidi Touré	not found	Boro Ganda : My Land	2pGz2O1Ul12OzaPjHJkB8M	2	                         2013-09-17	0.522	0.853	0.865	5	-6.341	0	0.0345	0.41	0.012	0.107	90.732	1.53200063744849	0.99646430147613	1
107	africa	KEX1391	KEX1391-0010	Khaira Arby	not found	Feriene	5SAzQc3ZMIVRsQ3HedrGub	1	                         2010-01-01	0.409	0.854	0.892	11	-6.275	1	0.0481	0.00963	0.0702	0.133	160.917	1.53637400295279	1.12456241373406	1
108	africa	KEX1229	KEX1229-0012	Samba Touré	not found	Djandjo	6XJCzgMoj9BANc8NjLXXf0	1	                         2009-08-24	0.469	0.598	0.719	0	-13.393	1	0.548	0.334	0.0813	0.32	100.81	0.416792433852597	0.303785620377687	1
109	africa	KEX1195	KEX1195-0012	Baba Sissoko	not found	Djana	5RMgMgBpSvKVawoYskJ4JW	0	                         2013-01-22	0.551	0.7	0.727	5	-9.116	1	0.0369	0.785	0.0852	0.145	114.092	0.862875715290954	0.341740616602259	1
110	africa	KEX1218	KEX1218-0001	Kady Diarra	not found	Noumou soumani	7fZamj2mnC1pnPnHw6vsIM	1	                         2009-11-06	0.555	0.61	0.688	0	-7.832	1	0.0383	0.753	0.000534	0.209	108.844	0.469272819904169	0.156710010007469	1
111	africa	HEX2823	HEX2823-0007	Oumou Sangaré	not found	Nawo Nawo	5NhelLkOBQ8mdFgbguCZpm	21	                         1993-05-07	0.42	0.605	0.861	4	-7.77	0	0.0371	0.428	0.00143	0.106	112.514	0.447405992382681	0.977486803363844	1
112	africa	KEX1214	KEX1214-0006	Kassé-Mady Diabaté	not found	Douga Djabira	3qjzOnqO8m9wx9iQSDd62G	0	2009	0.523	0.829	0.921	5	-5.62	0	0.0649	0.154	0.0371	0.0496	97.319	1.42703986534535	1.26214927504814	1
113	africa	KEX0561	KEX0561-0005	Ali Farka Touré	not found	Hilly Yoro	3eeuqMWGPDgKVdH0WzEGzO	16	                         1999-01-01	0.456	0.551	0.844	5	-11.668	1	0.0327	0.935	0.753	0.158	128.783	0.21124425515061	0.896832436386628	1
114	africa	KEX1229	KEX1229-0005	Samba Touré	not found	Yawoye	07sVPX8iUtrNxuc1wFL863	1	                         2009-08-24	0.499	0.687	0.87	10	-10.12	0	0.0531	0.0277	0.00034	0.0737	119.891	0.806021963735086	1.02018617411649	1
115	africa	KEX1406	KEX1406-0001	Binta Susso	Sadio Cissokho	N'fa	5ZbsO29x7wKmCQydt7WqiV	9	                         2014-02-04	0.512	0.664	0.803	5	-8.975	0	0.0381	0.633	0.447	0.245	127.596	0.70543455713624	0.702313080735695	1
116	africa	KEX1179	KEX1179-0001	Siaka Sidibé Ensemble	not found	Siginyògònjugu	0SiydsakOdF1n8wQViepXK	1	                         2009-05-12	0.458	0.555	0.951	3	-10.237	1	0.0537	0.676	0.000242	0.196	104.709	0.2287377171678	1.40448051089028	1
117	africa	KEX1325	KEX1325-0007	Sory Kandia Kouyaté	not found	Minawa	5QMaapYtBSplKmZPEz5Jfa	1	                         1999-01-01	0.472	0.666	0.742	2	-4.802	0	0.0426	0.975	0.00141	0.181	85.701	0.714181288144835	0.412906234523332	1
118	africa	KEX1391	KEX1391-0009	Khaira Arby	not found	Tarab	0O3568fIoqEW1tLcbKpEa5	2	                         2010-01-01	0.48	0.847	0.695	2	-6.946	0	0.0623	0.00306	0.000269	0.0887	110.117	1.5057604444227	0.18992063170397	1
119	africa	KEX1215	KEX1215-0003	Ba Cissoko	not found	Bambo	5diFr79hTh1AAGxhcW3lgt	3	                         2008-01-01	0.526	0.689	0.588	4	-9.434	0	0.0454	0.426	0.0929	0.0952	178.315	0.814768694743681	-0.317727442799684	2
120	africa	KEX0626	KEX0626-0007	M'Bady Kouyaté	not found	Laguiya / Kelefaba	40XlJilMDtJd6ZlOG06DO3	0	                         1997-01-01	0.397	0.556	0.476	7	-5.116	1	0.043	0.807	0.0272	0.397	71.825	0.233111082672098	-0.849097389943695	2
121	africa	KEX1325	KEX1325-0014	Sory Kandia Kouyaté	not found	Sakhodougou	3jr8mtptodphJtibjx4hHr	0	                         1999-01-01	0.421	0.619	0.426	11	-3.73	0	0.0424	0.751	0.000677	0.285	72.759	0.508633109442847	-1.08631611634727	2
122	africa	KEX1172	KEX1172-0001	Tata Dindin Jobarteh	not found	Kanaké (No More War)	33WrrwB0UQjlCRoWaljaco	0	                         2014-07-31	0.548	0.612	0.555	2	-10.427	1	0.0567	0.324	0.0016	0.0805	115.047	0.478019550912764	-0.474291802226044	2
123	africa	KEX1252	KEX1252-0003	Bako Dagnon	not found	M’Ba	0KeZrlIFUKmev3jaDn9LHk	6	                         2009-01-01	0.505	0.53	0.546	9	-8.341	0	0.0359	0.472	1.65E-05	0.103	78.446	0.119403579560359	-0.516991172978688	2
124	africa	KEX1229	KEX1229-0006	Samba Touré	not found	Koye Ma	4o5ksuoenLyU7NIFuikxr9	1	                         2009-08-24	0.453	0.533	0.419	5	-13.177	0	0.124	0.0596	0.0233	0.0882	49.89	0.132523676073252	-1.11952673804377	2
125	africa	KEX1325	KEX1325-0018	Sory Kandia Kouyaté	not found	Toubaka	3VVvl7zPZrU7qCnI2OwEsO	0	                         2012-01-01	0.43	0.75	0.608	3	-6.851	1	0.0519	0.678	0.00137	0.177	102.858	1.08154399050584	-0.222839952238253	2
126	africa	KEX1229	KEX1229-0013	Samba Touré	not found	Ali Farka	1UYQDPdUwjuhDRJCEYMjJY	2	                         2009-08-24	0.503	0.602	0.572	10	-13.988	1	0.26	0.046	0.0111	0.188	78.597	0.434285895869788	-0.393637435248828	2
127	africa	KEX0561	KEX0561-0010	Ali Farka Touré	not found	Howkouna	0Mckx6Tov4YXJtl0cOr3kB	15	                         1999-01-01	0.545	0.626	0.496	9	-11.22	1	0.0606	0.321	0.864	0.266	94.26	0.539246667972931	-0.754209899382264	2
128	africa	KEX1406	KEX1406-0005	Binta Susso	Juldeh Camara	Keita-lu	0Pgcpqjfh8u696JuMzIDEM	3	                         2014-02-04	0.512	0.682	0.382	7	-7.675	0	0.0357	0.345	0.00146	0.305	137.993	0.784155136213598	-1.29506859558242	2
129	africa	KEX0521	KEX0521-0009	Sory Kandia Kouyaté	not found	Toubaka	7lD5xLyiUHr9LHl3weA28F	2	                         1999-01-01	0.446	0.757	0.597	3	-5.397	1	0.0462	0.753	0.0095	0.275	102.697	1.11215754903592	-0.27502807204704	2
130	africa	KEX0521	KEX0521-0008	Sory Kandia Kouyaté	not found	N'na	4JNJq4BDTTszTl4rZzcMdx	1	                         1999-01-01	0.391	0.693	0.295	0	-3.46	1	0.0371	0.91	0.0176	0.174	143.772	0.832262156760871	-1.70782917952464	2
131	africa	KEX1391	KEX1391-0001	Khaira Arby	not found	Goumou	5UkLnqmzFZX3OsGVLYJEKC	21	                         2010-01-01	0.477	0.763	0.613	7	-6.717	1	0.0631	0.0433	0.0685	0.175	122.31	1.1383977420617	-0.199118079597895	2
132	africa	KEX1420	KEX1420-0004	Mamy Kanoute	not found	Alal	5JWDXCGVBWzOmL4mrZjSGC	0	                         2014-06-03	0.548	0.585	0.387	2	-7.362	1	0.0444	0.662	0.00411	0.199	80.419	0.359938682296728	-1.27134672294206	2
133	africa	HEX14898	HEX14898-0010	Diali Cissokho	Kaira Ba	Naamusoo	4p0Xp4BbjkCHew4ewbg2OE	0	                         2018-06-29	0.482	0.818	0.553	9	-6.1	1	0.0511	0.0606	0.023	0.241	139.053	1.37893284479807	-0.483780551282188	2
134	africa	HEX15200	HEX15200-0005	Rafiki Jazz	not found	Chitta Kukar	2jXkLfTLKb7up8v5TCfdnB	2	                         2019-10-18	0.555	0.215	0.387	0	-13.789	1	0.0323	0.88	2.03E-06	0.109	95.742	-1.25820655429339	-1.27134672294206	3
135	africa	KEX0130	KEX0130-0007	Mandingo Griot Society	Don Cherry	Mamamaneh	7qOZysR711me0uY5p3Ursn	1	                         1978-09-01	0.542	0.417	0.552	8	-13.769	1	0.074	0.285	0.415	0.113	132.772	-0.374786722425271	-0.488524925810258	3
136	africa	KEX1490	KEX1490-0006	Bajourou	not found	Sora	7E099DxHrSOErj4dXVcS03	0	                         2008-07-07	0.532	0.0734	0.559	9	-21.14	1	0.0482	0.968	0.202	0.103	69.551	-1.87747510970193	-0.455314304113758	3
137	africa	KEX0440	KEX0440-0003	Kemba Sussoko	not found	Ca va ?	5BrIw5uu3epbUF1xxsPvTY	0	1994	0.503	0.182	0.552	8	-20.455	1	0.0472	0.938	0.0199	0.0705	143.179	-1.40252761593521	-0.488524925810258	3
138	africa	KEX0828	KEX0828-0011	Kassé-Mady Diabaté	not found	Balakono	5hghaO9m8dHDXIiQzevidl	1	                         2003-01-01	0.477	0.196	0.387	11	-13.738	0	0.077	0.638	6.53E-05	0.153	156.534	-1.34130049887505	-1.27134672294206	3
139	africa	KEX1088	KEX1088-0010	Sory Kandia Kouyaté	not found	Malisadio	2b4qniqNJ1nlpnGcKTViLU	1	                         1999-01-01	0.478	0.378	0.32	3	-6.865	1	0.0566	0.899	0.00011	0.162	87.274	-0.545347977092879	-1.58921981632285	3
140	africa	KEX1088	KEX1088-0006	Sory Kandia Kouyaté	not found	Mikossoya	2Wa7CD55cbZQ3CNJOmy2w5	0	1999	0.212	0.25	0.206	2	-8.839	1	0.0306	0.988	0.000128	0.0698	81.442	-1.10513876164297	-2.13007851252301	3
141	africa	HEX11448	HEX11448-0006	Salif Keita	not found	Folon	0YPHxhTtceIbXF5ioGEwGO	33	                         1995-01-01	0.299	0.0896	0.47	5	-15.727	0	0.0361	0.886	0.000207	0.0709	185.897	-1.80662658853231	-0.877563637112124	3
142	africa	KEX0653	KEX0653-0001	Afel Bocoum	not found	Alasidi	5RhFZ82NnuUrRxQOWphUI3	41	                         1999-07-05	0.548	0.351	0.613	2	-12.325	0	0.046	0.94	0.00241	0.108	122.973	-0.663428845708914	-0.199118079597895	3
143	africa	KEX1325	KEX1325-0017	Sory Kandia Kouyaté	not found	Massane Cissé	7b4EtbFFEGLw6jNcLZ6MEt	0	                         2012-01-01	0.472	0.335	0.427	6	-7.92	1	0.0323	0.861	0.00367	0.084	170.62	-0.733402693777676	-1.0815717418192	3
144	africa	KEX0838	KEX0838-0002	Siramori Diabate	not found	Numu Fasa	6hmvHU4DbRQhXoj7rG9q8u	0	2002	0.44	0.0697	0.42	1	-21.987	1	0.0834	0.979	0.0451	0.682	93.598	-1.89365656206784	-1.1147823635157	3
145	africa	KEX0838	KEX0838-0007	Siramori Diabate	not found	Gwèdè (Hunter Hero) / Tiramagan Fasa (Praise Song for Tiramagan)	5tyueS499xz4hmftYpBUO6	0	2002	0.543	0.0823	0.611	11	-22.009	1	0.0582	0.988	0.0632	0.131	132.57	-1.83855215671368	-0.208606828654038	3
146	africa	KEX0349	KEX0349-0012	Ali Farka Touré	not found	Amadinin	5jnsgDayaKjKaaZHV9oV8R	10	                         1996-04-22	0.526	0.266	0.361	3	-15.053	1	0.0483	0.787	0.0824	0.0763	211.301	-1.03516491357421	-1.39470046067192	3
147	africa	HEX13650	HEX13650-0004	Dawda Jobarteh	not found	Kaira	6o1SFyYxqHefsjbwDFdhhg	2	                         2016-10-14	0.43	0.449	0.474	7	-10.202	1	0.0501	0.716	0.183	0.0833	83.552	-0.234839026287748	-0.858586138999838	3
148	africa	JE24089	JE24089-0004	Abdoulaye Diabaté	Djeli Moussa Diawara	Miriya	3rBJyNYjKeX2b3mh86LUnO	9	                         2003-06-26	0.547	0.343	0.502	5	-9.397	1	0.0296	0.799	0.479	0.0913	80.595	-0.698415769743296	-0.725743652213835	3
149	africa	HEX6119	HEX6119-0009	Boubacar Traoré	not found	Santa Mariya	62JUn5GFszORTkwFHgvLao	2	                         2007-01-01	0.499	0.304	0.78	1	-7.588	0	0.0341	0.718	0	0.137	116.026	-0.868977024410903	0.59319246659005	4
150	africa	KEX0149	KEX0149-0006	Foday Musa Suso	not found	Ye Goni	3v9i4lx9aV0cjswxJMiUWL	0	                         1984-01-01	0.444	0.368	0.883	11	-18.084	0	0.0727	0.677	3.35E-05	0.098	90.718	-0.589081632135855	1.08186304298142	4
151	africa	KEX1085	KEX1085-0015	Villageoises de la région de Saalum	not found	Yenniljo (Chant de mariage) - Sénégal	5CumPzXW7z16UYF2mHgbal	0	2013	0.482	0.44	0.928	7	-14.695	1	0.415	0.886	4.43E-05	0.0978	136.38	-0.274199315826426	1.29535989674464	4
152	africa	KEX0149	KEX0149-0002	Foday Musa Suso	not found	Tesito	6Ws4L1RItsFrToeQx5s2dJ	0	                         1984-01-01	0.495	0.457	0.711	10	-17.02	0	0.128	0.755	5.04E-05	0.102	104.188	-0.199852102253367	0.265830624153114	4
153	africa	KEX1179	KEX1179-0007	Siaka Sidibé Ensemble	not found	Ko Caman Kè	0eDAUmOjFK0X0bT0lwTLkk	0	                         2009-05-12	0.398	0.327	0.921	8	-12.133	1	0.11	0.758	5.19E-05	0.102	194.161	-0.768389617812057	1.26214927504814	4
154	africa	KEX1205	KEX1205-0014	Ablaye Cissoko	not found	Niamokono	641ccA4oR8TkRkJVr1h2T4	3	2005	0.49	0.000943	0.967	0	-10.786	1	0.0391	0.969	0.000703	0.451	92.451	-2.19435605404683	1.48039050333943	4
155	africa	KEX0756	KEX0756-0005	Dembo Konte & Kausu Kuyateh	not found	Mamma Maneh	62rGKJ3eD4WEbfnwmzLKeY	1	                         1998-01-01	0.456	0.375	0.784	8	-16.73	1	0.0409	0.834	0.00242	0.0874	150.583	-0.558468073605772	0.612169964702336	4
156	africa	HEX1763	HEX1763-0007	Tata Bambo	not found	Banga Diabate	5i90au4Ohpxg0YWEjj3jgb	0	                         1991-01-01	0.461	0.4	0.827	0	-16.91	1	0.0661	0.705	0.00345	0.104	180.839	-0.449133935998331	0.816178069409412	4
157	africa	KEX0252	KEX0252-0006	Bintan Kouyate	Mamadu Diabate	Jeliya	1neYArx3hXm3cEPeurHuWE	0	1994	0.554	0.2	0.822	5	-16.57	0	0.0616	0.99	0.023	0.166	90.058	-1.32380703685786	0.792456196769054	4
158	africa	KEX0351	KEX0351-0005	Jali Nyama Suso	not found	Fanta	4FMxdw2gD0irWTVFe3qd4N	1	                         2019-10-01	0.441	0.283	0.728	5	-17.381	1	0.0436	0.671	0.0324	0.149	92.655	-0.960817700001152	0.34648499113033	4
159	africa	KEX1265	KEX1265-0005	Compagnie Djinn Djow	not found	Natoma Balo	0XBdjdlqdgemfuPNUHOPqt	0	                         2010-05-31	0.41	0.373	0.686	4	-10.975	1	0.0301	0.856	0.0355	0.0879	132.444	-0.567214804614367	0.147221260951326	4
160	africa	HEX9506	HEX9506-0012	Kade Diawara	not found	Bele Bele	2FHvqJgzCtvauylz3aRpJb	9	2010	0.536	0.321	0.912	6	-12.998	1	0.0632	0.952	0.0381	0.129	93.402	-0.794629810837843	1.21944990429549	4
161	africa	KEX0522	KEX0522-0008	Sourokata Koite	not found	Hadjiatu Mari N' Djaye	6v9u2tfjQFFqkeflWoISdd	0	                         2013-09-16	0.507	0.315	0.703	11	-17.995	1	0.0746	0.698	0.0465	0.0972	134.592	-0.820870003863629	0.227875627928542	4
162	africa	HEX1410	HEX1410-0005	Kassé-Mady Diabaté	not found	Kaira	5aCshn965AVkXXSiEiXxoF	6	                         1990-07-03	0.467	0.378	0.818	0	-13.672	1	0.0374	0.889	0.0628	0.179	90.911	-0.545347977092879	0.773478698656768	4
163	africa	KEX0163	KEX0163-0004	Les frères Coulibaly	not found	Beni Nakan Lon	59dTd8o79f00OjiFI7YFkN	0	                         1992-01-01	0.52	0.316	0.891	8	-20.312	1	0.0504	0.81	0.236	0.116	109.587	-0.816496638359331	1.11981803920599	4
164	latam	HEX0105	HEX0105-0008	Mercedes Sosa	not found	Entre a Mi Pago Sin Golpear - En Vivo	0V1maQ9fvpzFZNGUjDaxoG	19	                         2013-12-03	0.48	0.425	0.866	4	-17.76	0	0.0627	0.639	0.000249	0.291	163.252	0.746995762159192	1.60139021663457	1
165	latam	KHX0917	KHX0917-0008	Raúl Lavié	not found	Cambalache (Live)	0giG3mfSzIsv6dd1qjnXCk	0	                         2017-01-06	0.428	0.569	0.689	0	-8.181	1	0.261	0.902	0	0.987	85.325	1.61614134064248	0.862689642266291	1
166	latam	KHX1638	KHX1638-0016	Héctor Varela	not found	Si Supiera Que La Extraño	6jezCZMQJAyXpgk9jllFCO	5	                         2003-09-03	0.44	0.525	0.821	4	-9.231	0	0.0966	0.85	0	0.402	121.22	1.35056908055036	1.41358498586297	1
167	latam	JK238064	JK238064-0002	Fémina	not found	Perlas	7acLGGlhtbwHDhWNHOTGjn	32	                         2019-04-05	0.472	0.732	0.868	7	-6.859	1	0.0698	0.335	0.0228	0.083	93.988	2.59996584962008	1.60973711577997	1
168	latam	KHX0790	KHX0790-0004	Jorge Arduh	not found	Lluvia De Estrellas	3LH97N2IdqXhvS4WiESZQO	0	                         2011-11-08	0.454	0.851	0.648	9	-2.028	0	0.0417	0.813	0.864	0.219	63.278	3.31821809850558	0.691578209785503	1
169	latam	KHX0917	KHX0917-0009	Roxana Fontan	not found	La Canción de Buenos Aires (Live)	27gOIiHidYbVOUOvWBBDsR	0	                         2017-01-06	0.409	0.491	0.335	4	-4.606	0	0.069	0.897	0	0.682	89.324	1.14535415229736	-0.614711506470267	2
170	latam	HEX3166	HEX3166-0020	Yvonne Bastien	not found	Uno	70j7CbpLqxIqx5flyp76U9	0	                         2018-01-05	0.42	0.488	0.279	7	-5.43	1	0.0325	0.726	0	0.17	113.838	1.12724695274563	-0.848424682541587	2
171	latam	KHX0748	KHX0748-0004	Gabriela	not found	Tren De La Medianoche / Rambler	2hENiXHf5aQKufaoKsr1vc	2	1997	0.454	0.386	0.158	0	-11.682	1	0.0375	0.886	0.00107	0.116	106.995	0.511602167986635	-1.35341208083855	2
172	latam	HEX9039	HEX9039-0002	Charly García	not found	Superhéroes	5k4NLAhx4nGzaF2JrHVnU9	21	                         1994-01-01	0.466	0.393	0.218	7	-19.415	1	0.0613	0.404	5.92E-05	0.133	79.521	0.553852300274017	-1.10300510647642	2
173	latam	HEX9399	HEX9399-0009	La Chicana	not found	Lo Bueno y lo Malo	2YWUHdEIpaemWY89zHItHN	10	2005	0.321	0.434	0.209	0	-5.789	1	0.0305	0.393	0	0.186	152.333	0.801317360814397	-1.14056615263074	2
174	latam	JE25135	JE25135-0008	Silvia Iriondo	not found	Coplas Al Agua	5ylhhBN2S2CYrSRYCoWc09	0	                         2005-05-09	0.407	0.0164	0.158	0	-27.797	0	0.0384	0.898	2.27E-06	0.112	101.799	-1.71920481678713	-1.35341208083855	3
175	latam	HEX5108	HEX5108-0003	Mercedes Sosa	Francis Cabrel	Yo Vengo a Ofracer Mi Corazon	2meDt2WU3rAHcfW6iLv9ND	12	                         2011-08-29	0.385	0.214	0.271	4	-12.545	0	0.0431	0.847	0	0.116	202.138	-0.526543939646177	-0.881812279123204	3
176	latam	HEX7622	HEX7622-0002	Jorge Cafrune	not found	Anocheciendo zambas	38lb35Gm6DyUL832PqzkJ5	8	                         1988-06-19	0.477	0.195	0.27	6	-11.213	1	0.0451	0.961	0	0.104	75.992	-0.641222870140499	-0.885985728695906	3
177	latam	HEX8308	HEX8308-0023	Elvira Rios	not found	Cuatro Vidas	7jKgtWbWUBB6zDhFmM3952	0	                         2004-11-01	0.323	0.118	0.149	10	-17.99	1	0.048	0.943	0.00118	0.297	84.612	-1.1059743253017	-1.39097312699287	3
178	latam	KHX0920	KHX0920-0006	Astor Piazzolla	Amelita Baltar	Los Paraguas De Buenos Aires	1f8s5sXzayv5bRSSjbsjGH	0	                         2010-03-05	0.272	0.176	0.067	9	-15.564	0	0.039	0.949	0.0174	0.214	81.471	-0.755901800634822	-1.73319599195444	3
179	latam	KHX0700	KHX0700-0002	Francisco Lomuto	Charlo	Buenos Aires Querido	4knwWhdIykHOGKWsJJ0VY3	0	                         2014-04-11	0.484	0.214	0.675	9	-17.04	0	0.0547	0.993	0.0924	0.123	122.2	-0.526543939646177	0.804261348248461	4
180	latam	KHX2901	KHX2901-0018	Francisco Canaro	Alberto Arenas	Adios, Pampa Mia	4raz8qKBst8nxtPfacNeKX	0	                         2012-10-19	0.472	0.153	0.694	7	-19.15	1	0.0459	0.968	0.103	0.257	121.665	-0.894723663864791	0.883556890129801	4
181	latam	KHX0272	KHX0272-0014	Tahuantinsuyo	not found	Zorzalito	2gmZQG0v6nx4pDw2xUcMhR	0	                         2007-07-01	0.4	0.205	0.606	7	-25.369	1	0.0592	0.726	0.121	0.787	106.505	-0.580865538301382	0.516293327732013	4
182	latam	HEX14391	HEX14391-0013	Atahualpa Yupanqui	not found	La Milonga Perdida - Aire Criollo	3GeKNIOB0biRenuVwBfpNh	2	                         2000-07-07	0.482	0.0874	0.71	4	-20.952	0	0.0719	0.95	0.0207	0.11	84.381	-1.2906677607294	0.950332083293035	4
183	latam	KHX0332	KHX0332-0021	Tano Genaro	not found	Viejo Amor	06hx0IJ8ESu9dTwl0c4jjR	0	                         2011-09-30	0.532	0.105	0.637	8	-14.773	1	0.057	0.994	0.000217	0.196	111.577	-1.18443885669255	0.645670264485779	4
184	latam	HEX9150	HEX9150-0010	Clara Nunes	not found	Moreno de Angola	3IIHCKGdhDT1lzmhpSqLLr	4	2004	0.488	0.883	0.924	2	-9.026	1	0.044	0.522	1.6E-05	0.114	109.724	1.66366882683996	1.23453563608442	1
185	latam	HEX6970	HEX6970-0020	Royce Do Cavaco	not found	Chegou Sua Vez	2iq2ImQ4myh7YoJTZMJpvm	0	                         2000-01-01	0.391	0.687	0.728	11	-6.764	0	0.0532	0.774	0	0.146	81.891	0.862656438352426	0.509529515509811	1
186	latam	HEX0558	HEX0558-0007	Raul Seixas	not found	Al Capone	4mRGI86vnfINyR8M3t6NZ9	30	                         2015-10-30	0.48	0.698	0.933	4	-8.325	1	0.0652	0.0523	0	0.33	80.52	0.907611215257339	1.26782673345774	1
187	latam	HEX9128	HEX9128-0014	Jorge Ben Jor	not found	Cadê Tereza	2ZM9Ee68hmUuztCIdYVetd	42	                         1969-01-20	0.412	0.855	0.847	9	-5.012	0	0.0574	0.664	0	0.158	91.47	1.54923848562746	0.949711803001539	1
188	latam	HEX2253	HEX2253-0014	Olodum	not found	Cansei de esperar	2Boe2GiM8KK2c4O1kUNBaQ	5	1991	0.494	0.63	0.813	11	-13.359	1	0.0613	0.485	7.1E-06	0.207	105.326	0.629708958026969	0.823945435146759	1
189	latam	HEX14686	HEX14686-0017	Roberto Carlos	not found	Fim de Amor	3oTXDwgCRdj8YYH6Gi6Psl	1	                         2015-01-01	0.4	0.854	0.41	9	-1.663	1	0.05	0.76	0	0.349	78.311	1.54515168772701	-0.666755925014301	2
190	latam	HEX9394	HEX9394-0002	Os Mutantes	not found	A Minha Menina	0lGEWOZvMexZFXckBJxlVO	52	                         1968-01-01	0.463	0.926	0.437	7	-3.204	1	0.122	0.0555	0	0.478	91.197	1.83940113655917	-0.566882632894329	2
191	latam	HEX6475	HEX6475-0011	Gal Costa	not found	Chega De Saudade - Ao Vivo	7axzKm3mtD52kYF6btn1qt	22	                         1999-07-15	0.402	0.635	0.372	9	-7.14	0	0.0433	0.694	0	0.937	153.877	0.650142947529203	-0.807318336146113	2
192	latam	HEX12394	HEX12394-0046	Legião Urbana	not found	Meninos E Meninas - Live	3FCMgByC6FggqKSz9FujWL	33	                         2004-07-15	0.283	0.919	0.392	2	-5.997	1	0.5	0.104	0	0.749	178.247	1.81079355125604	-0.733338119760949	2
193	latam	HEX6113	HEX6113-0008	Mônica Vasconcelos	not found	Oracao	6sVaT7c3u8DPs5NpnTjalG	0	                         2008-12-18	0.462	0.605	0.414	10	-11.635	0	0.0419	0.112	0.000101	0.154	110.899	0.527539010515804	-0.651959881737268	2
194	latam	HEX8581	HEX8581-0012	Antônio Carlos Jobim	Vinícius de Moraes	Eu Sei Que Vou Te Amar	4ObwOF3U40fL7b0IKtEAL9	14	                         2013-09-10	0.42	0.217	0.239	11	-13.628	1	0.034	0.746	1.37E-06	0.17	91.22	-1.05813857485748	-1.29928677510746	3
195	latam	HEX14697	HEX14697-0013	Antônio Carlos Jobim	not found	Insensatez	5qkykgUSEZXjmfBVHrmwNn	0	                         2013-06-24	0.308	0.156	0.104	4	-12.339	0	0.031	0.844	4.25E-05	0.103	87.857	-1.30743324678472	-1.79865323570731	3
196	latam	HEX7878	HEX7878-0003	Mônica Salmaso	not found	Valsinha	1p2SuKNZDUdq76CY4aXGeS	6	                         1999-01-01	0.302	0.0755	0.121	10	-20.702	0	0.0377	0.969	0.0203	0.136	162.088	-1.63642047777067	-1.73577005177992	3
197	latam	HEX7686	HEX7686-0007	Toquinho	Vinícius de Moraes	Rosa Desfolhada	7en2clkFhIGVooYIHmrHyO	21	                         1975-01-01	0.444	0.102	0.132	0	-16.583	0	0.0346	0.927	0.0423	0.114	90.897	-1.52812033340884	-1.69508093276808	3
198	latam	HEX4886	HEX4886-0012	Gilberto Gil	not found	Átimo de Pó	3JGgENbQ0QCpUXsRqaY8sD	9	                         1997-01-01	0.377	0.267	0.134	2	-11.257	0	0.035	0.253	8.86E-05	0.0914	141.761	-0.853798679835149	-1.68768291112957	3
199	latam	HEX5683	HEX5683-0009	Bahiano	not found	Pelo Telefone	0AYYD1WWGZ7A8UbNYxZXkV	0	1998	0.438	0.275	0.747	9	-15.582	1	0.0571	0.995	0.189	0.327	79.348	-0.821104296631576	0.579810721075717	4
200	latam	HEX11860	HEX11860-0004	João Gilberto	not found	Desafinado	1OxCcERDr2npbZjVb504BM	5	                         2012-07-01	0.498	0.323	0.776	6	-12.525	0	0.0424	0.817	0	0.116	165.718	-0.62493799741014	0.687082034834205	4
201	latam	HEX11860	HEX11860-0001	João Gilberto	not found	Chega de Saudade	7uy3abq9GtqGMhgdrOCsJT	8	                         2012-07-01	0.448	0.301	0.737	2	-12.699	0	0.0375	0.718	0	0.136	177.432	-0.714847551219965	0.542820612883135	4
